stimulus_id,stimulus_label,title,dataset_id,composition_id,event_id,chord_id,midi,pc_set,surprisal_rating_mean,surprisal_rating_sd,surprisal_rating_n,surprisal_rating_se,probability,information_content,milne_2011,onset,offset,leman_2000_v1,leman_2000_v2,leman_2000_v3,leman_2000_v4,leman_2000_v5,leman_2000_v6,collins_2014,melody_midi,melody_information_content,melody_entropy,melody_dist,vl_dist,incon
685,id=685_genre=popular_c-id=388_e-id=66_ic_category_1,Stevie Wonder: If You really love me,2,388,64,4,48 62 65 67 70,0 2 5 7 10,NA,NA,0,NA,0.0821057926347641,3.60637218079669,0.05412196979318673,3,4,1.4855396314848002,1.358884596783454,1.2833294838669318,2.10963285413723,1.816264219483404,1.667709308966756,-105227.37849261085,70,2.4873843,3.308144,0,9,1.096295124951173
685,id=685_genre=popular_c-id=388_e-id=66_ic_category_1,Stevie Wonder: If You really love me,2,388,65,5,57 60 64 67,0 4 7 9,NA,NA,0,NA,0.0942391946653652,3.4075289793123,0.3844534812723631,4,5,1.0263578953333394,1.0121076522926942,1.0190727730587803,2.022467693692375,1.9014065428379,1.858340217826934,-128321.92756637937,67,4.625091,3.088676,3,15,1.5092086978557913
685,id=685_genre=popular_c-id=388_e-id=66_ic_category_1,Stevie Wonder: If You really love me,2,388,66,6,50 60 65 69,0 2 5 9,-0.130345828630978,1.10213312669565,25,0.220426625339131,0.175862817537577,2.50747760710068,0.27202025393782014,5,6,1.3822160030169717,1.3189431956323698,1.2944654049438062,2.059635591338418,1.885688462573581,1.8256909474661944,-153264.70925831475,69,3.6929018,2.674493,2,10,1.5442198179329865
685,id=685_genre=popular_c-id=388_e-id=66_ic_category_1,Stevie Wonder: If You really love me,2,388,67,7,55 62 65 70,2 5 7 10,NA,NA,0,NA,0.24013850589536,2.05806133850697,0.27202025393782014,6,7,1.1527454529463916,1.101407754952786,1.071517476663954,2.1128789709030436,1.9277414923436824,1.836979077560686,-176552.69307219985,70,1.4171532,2.2180603,1,8,1.510393730450898
685,id=685_genre=popular_c-id=388_e-id=66_ic_category_1,Stevie Wonder: If You really love me,2,388,68,8,48 62 65 67 70,0 2 5 7 10,NA,NA,0,NA,0.237990948835578,2.07102138823789,0.05412196979318673,7,8,1.4924911918373232,1.3781404772265229,1.3100891013896065,2.1288688450972186,1.8532369531729187,1.7137095473538388,-146732.73166094473,70,1.9834813,3.221561,0,9,1.096295124951173
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,89,1,56 60 63 65,0 3 5 8,NA,NA,0,NA,8.32940605029041e-4,10.2294987553693,NA,0,1,2.7964887345310006,2.7622784214542704,2.74358837887103,4.4893420898164145,4.306164941817234,4.216340711201177,-23455.761341024605,65,5.4594316,5.45943,NA,NA,1.2576586966742165
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,90,2,56 60 63 67,0 3 7 8,NA,NA,0,NA,0.00831868546421614,6.90942871592203,0.16353320103436764,1,2,1.6548986512892843,1.5952155776129517,1.5628126049214726,2.8270402061949316,2.629376829333328,2.5327419110761427,-102586.88272657899,67,2.9541285,3.2941144,2,2,1.3033105556239357
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,91,3,56 60 63 65,0 3 5 8,NA,NA,0,NA,0.170010101632517,2.55630762415871,0.16353320103436764,2,3,1.9386002124099642,1.931159863728585,1.9318771610145342,3.313203199916754,3.175010296784989,3.1118855761728597,-161770.34492738062,65,2.2361517,3.2333305,2,2,1.2576586966742165
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,92,4,58 63 67,3 7 10,NA,NA,0,NA,0.00418767592709907,7.89963448433638,0.41719039607259767,3,4,1.0036201003089686,0.9144452206359526,0.8681615453261391,1.9181210267039326,1.7108048499293282,1.6134963154035697,-209260.39075544834,67,2.823607,3.2156847,2,6,1.7629534567898093
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,93,5,48 63 67 70,0 3 7 10,NA,NA,0,NA,0.00126238268965233,9.62963495693252,0.08711300598806804,4,5,1.3360377315718437,1.2313594776161572,1.1690300873436348,1.9676118392104676,1.6808484943032151,1.5395994989634592,-210250.42046845562,70,4.597896,3.0510595,3,13,1.6038170875844893
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,94,6,58 63 67,3 7 10,0.384418308043192,1.19725855729593,24,0.244389379629647,0.0440931592580584,4.50330134056781,0.08711300598806804,5,6,1.5368801206822,1.3722486787690606,1.2683371944131798,2.2333765827090786,1.8680306459297804,1.678844802661384,-206567.89355727466,67,2.8565607,2.9583588,3,13,1.7629534567898093
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,95,7,48 63 67 70,0 3 7 10,NA,NA,0,NA,0.170705824523558,2.55041581058208,0.08711300598806804,6,7,1.5023303594002355,1.4418249251824082,1.390360486490131,2.5071031868004536,2.1229501878071035,1.9027997318596428,-208175.72979029184,70,3.1067522,2.2932947,3,13,1.6038170875844893
686,id=686_genre=popular_c-id=250_e-id=94_ic_category_1,Candi Staton: Young Hearts Run Free,2,250,96,8,58 60 63 65,0 3 5 10,NA,NA,0,NA,3.06063436514068e-4,11.6738816741506,0.15267372950944014,7,8,1.242587824709122,1.2036720187783814,1.191039855300031,2.1997439055681367,2.04677347432556,1.9678907658207385,-176996.41518728246,65,6.35802,2.782972,5,20,1.0460400914140826
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,28,1,51 67 70,3 7 10,NA,NA,0,NA,0.0289559959078838,5.10999407227165,NA,0,1,2.2789798425938033,2.24554303527748,2.2273853906265044,3.9875231216704696,3.8082517801571365,3.7207002050084523,-12376.37862986805,70,5.4594316,5.45943,NA,NA,2.0738163148169737
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,29,2,51 61 66 70,1 3 6 10,NA,NA,0,NA,0.00643798128542078,7.27917590161317,0.3717336095175956,1,2,1.3573013529129336,1.2959375978816217,1.262788320377872,2.5478660259061927,2.351546877363563,2.255867999163115,-75239.42484850447,70,1.9163092,3.296565,0,7,1.5574390489747076
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,30,3,59 61 63 66 69,1 3 6 9 11,NA,NA,0,NA,1.96879227034424e-4,12.3104014807803,0.2397031572751741,2,3,1.0763056256336732,0.9764456660176836,0.922171332741272,1.9210743502447976,1.6929234308394168,1.5808050895600538,-83346.21049923851,69,3.9898589,3.1902506,1,11,0.6488715387599981
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,31,4,53 63 68 71,3 5 8 11,NA,NA,0,NA,2.65787153744263e-4,11.877441002841,0.3854192489910475,3,4,0.9455145830806355,0.8580859514023723,0.8111263411846763,1.753822949774188,1.5166277026536867,1.3997002866734523,-115083.96187955866,71,7.4682937,2.4149272,2,12,0.922063481300887
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,32,5,58 62 65 68,2 5 8 10,NA,NA,0,NA,0.26577610344588,1.91171670054401,0.35041843712001275,4,5,0.8538795037202715,0.732996399863508,0.6691533576451504,1.5291023488836868,1.2683928286612158,1.142082849578261,-173834.61127559913,68,4.9680676,2.8253949,3,11,1.298393975090336
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,33,6,59 63 66,3 6 11,0.511591873139046,0.821267608913986,25,0.164253521782797,0.00192458884747239,9.02123401083779,0.7735217965342054,5,6,1.059018101703241,1.0105831599381243,0.9775087290511056,1.88910648580516,1.6219045758699242,1.4788191747422104,-199321.09324434627,66,2.7389963,2.8262928,2,5,2.006248959411269
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,34,7,49 65 68,1 5 8,NA,NA,0,NA,0.0535857206565188,4.22200758242361,0.742483976377317,6,7,0.9311175069820763,0.8216525437934349,0.7537159099689826,1.7881588862715554,1.5065670716280164,1.3543721888726368,-224655.8321898555,68,2.7882571,3.2502003,2,14,2.0563311997216807
687,id=687_genre=popular_c-id=338_e-id=33_ic_category_1,Michael Johnson: Almost by Being In Love,2,338,35,8,51 61 66 70,1 3 6 10,NA,NA,0,NA,0.0561364020930989,4.1549195884961,0.41719039607259767,7,8,1.0485129667623003,1.010372637856421,1.00805777480361,1.803834351061332,1.5960258832193766,1.5044971789312998,-220474.47304137918,70,2.6683793,3.2163134,2,9,1.5574390489747076
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,58,1,51 60 65 67 70,0 3 5 7 10,NA,NA,0,NA,2.73136296568322e-4,11.8380913356783,NA,0,1,2.1836118280417023,2.147176033995749,2.1273422169664347,3.830012338841268,3.647971860099734,3.55889270169215,-14114.380168261701,70,5.4594316,5.45943,NA,NA,1.0352823416684913
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,59,2,53 60 67 70,0 5 7 10,NA,NA,0,NA,5.17880082417565e-4,10.9150943058267,0.05924791787623862,1,2,1.6088722126786754,1.5635922910584268,1.539211359478207,2.9888941944535934,2.8025454013139206,2.712054881136765,-57024.51655273925,70,1.9163092,3.296565,0,4,1.2876644265817356
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,60,3,53 60 67 69,0 5 7 9,NA,NA,0,NA,7.14093424073545e-4,10.4515995467089,0.16321802487461623,2,3,1.383642390923141,1.28774507730894,1.2355276257578875,2.2055520442055845,1.9812360173858485,1.871309510248107,-115111.21084494845,69,3.9898589,3.1902506,1,1,1.3655873378733983
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,61,4,51 60 62 65 67 69 70,0 2 3 5 7 9 10,NA,NA,0,NA,1.97561537943299e-4,12.3054102748309,0.15305293282853982,3,4,1.5128618169177512,1.4669104091625071,1.4418889576674816,2.4840873059310655,2.251711335831101,2.133746150668522,-154635.789440564,70,2.5008779,2.4149272,1,7,-0.11335186939330122
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,62,5,58 62 65,2 5 10,NA,NA,0,NA,0.061597523167763,4.02098384835821,0.19061045099808438,4,5,0.9639822590352546,0.8576025894798577,0.804811468141111,1.723187064387596,1.5006970831660418,1.398028281530432,-152894.27987398455,65,4.721559,3.210148,5,20,1.9943104278410801
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,63,6,53 60 67 69,0 5 7 9,0.552530651155495,0.982290692862187,25,0.196458138572437,0.0351702984484945,4.82949861232256,0.4333213949228535,5,6,1.2768774326107974,1.2639766563533934,1.2508061340903929,2.211566077831911,1.9480707374602284,1.8081819552630531,-162292.82452912253,69,5.187077,2.957585,4,13,1.3655873378733983
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,64,7,51 60 62 65 67 69 70,0 2 3 5 7 9 10,NA,NA,0,NA,0.165638682249982,2.59388846448168,0.15305293282853982,6,7,1.6319887845616083,1.6024139754474263,1.58703621367164,2.6136453711059233,2.452934857736321,2.356780231708839,-193742.76912374952,70,4.04175,2.4368434,1,7,-0.11335186939330122
688,id=688_genre=popular_c-id=262_e-id=63_ic_category_1,Gino Vannelli: Wild Horses,2,262,65,8,58 62 65,2 5 10,NA,NA,0,NA,0.247167053198739,2.01644164676893,0.19061045099808438,7,8,1.1389411216043261,1.0320702427329527,0.9697219429870145,2.004508423933658,1.753942139093674,1.6242682204059216,-156712.39795177532,65,3.3146725,3.4009407,5,20,1.9943104278410801
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,61,1,55 62 70,2 7 10,NA,NA,0,NA,0.00659342765991708,7.24475562483548,NA,0,1,1.9869682939529036,1.950960990272679,1.9314523733508653,3.6401772267923533,3.461003541206327,3.3736197724153607,-12664.078860912268,70,5.4594316,5.45943,NA,NA,1.8705720689097145
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,62,2,50 65 69,2 5 9,NA,NA,0,NA,0.0137655482559452,6.18279411886183,0.4154672127468768,1,2,0.9648466875101974,0.8893986756079962,0.848489407303775,2.045372718352816,1.840269153165904,1.74000561139516,-52595.30968085379,69,3.7817953,3.296565,1,9,1.909752299744979
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,63,3,55 62 70,2 7 10,NA,NA,0,NA,0.0914026351325361,3.45162043107956,0.4154672127468768,2,3,1.3129049479326003,1.3087859368017665,1.311937883706869,2.614358006368847,2.473888867409428,2.4098720281544597,-73264.81731411553,70,2.617103,2.3995605,1,9,1.8705720689097145
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,64,4,50 65 69,2 5 9,NA,NA,0,NA,0.256571286976796,1.96256836816202,0.4154672127468768,3,4,1.100160795751698,1.0302581661260792,0.9909182078916491,2.192065570721195,1.9881254160632593,1.8872391195484712,-108610.30863597659,69,2.8435547,3.3541706,1,9,1.909752299744979
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,65,5,55 62 70,2 7 10,NA,NA,0,NA,0.461414846531022,1.1158636698173,0.4154672127468768,4,5,1.2124112633583464,1.1942083669978734,1.19201398700832,2.3552248304479075,2.2138423603995543,2.1569693605568294,-120432.67754227662,70,2.6986475,2.0941446,1,9,1.8705720689097145
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,66,6,50 65 69,2 5 9,-0.3777500008389,0.940910267636875,24,0.192062504121325,0.361055994353395,1.46970550012522,0.4154672127468768,5,6,1.128765862834157,1.0658424178104018,1.0297060267949822,2.2159399379990643,2.0200646109524865,1.9240863256531118,-148108.52649878868,69,2.0405362,3.4963417,1,9,1.909752299744979
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,67,7,58 62 65,2 5 10,NA,NA,0,NA,0.0183299951409932,5.76964978633369,0.25973985781376796,6,7,1.2834037769949913,1.1530486349926843,1.082228776579551,1.9226561374546025,1.6482066272669604,1.5139553046579703,-154892.43473888314,65,4.5757885,2.0370069,4,15,1.9943104278410801
689,id=689_genre=popular_c-id=301_e-id=66_ic_category_1,J. Geils Band: One Last Kiss,2,301,68,8,48 64 67,0 4 7,NA,NA,0,NA,0.0494475843986641,4.33795614525526,0.742483976377317,7,8,0.6947848590279485,0.5967705441971444,0.5465154691417575,1.5389573514998405,1.2873051932977457,1.1660296753561843,-127002.92294368244,67,1.8497375,2.7202334,2,14,2.0469639310114416
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,32,1,50 66 69,2 6 9,NA,NA,0,NA,0.0289374730122729,5.11091724689051,NA,0,1,2.3234972471568334,2.2871024378645304,2.2672406688586597,3.979251143497867,3.795865446419209,3.7059495922822294,-16017.820597509393,69,5.4594316,5.45943,NA,NA,2.0656877301348207
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,33,2,55 62 71,2 7 11,NA,NA,0,NA,0.12427406432077,3.00840285384677,0.4154672127468768,1,2,1.062563207654825,0.9915061992333247,0.9528711977847504,2.163711347387204,1.9590605008256594,1.8588152803471563,-75615.30517476353,71,2.958382,3.3169882,2,11,2.0832048202913276
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,34,3,53 60 69,0 5 9,NA,NA,0,NA,0.0303148493878718,5.04383153500573,0.742483976377317,2,3,0.9491619053657852,0.865179275525161,0.8200706797872569,1.858613968520942,1.6369742811301822,1.5284831024090495,-78417.49375441854,69,2.2539628,3.2587314,2,6,2.0694038302573015
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,35,4,55 62 71,2 7 11,NA,NA,0,NA,0.204691361955394,2.28847787345942,0.742483976377317,3,4,1.1805661861147705,1.1357270917409603,1.1075527408872818,2.206825104295783,1.9575994606838951,1.8259100038293823,-82106.8111334473,71,2.8384633,3.2050636,2,6,2.0832048202913276
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,36,5,48 64 67 69,0 4 7 9,NA,NA,0,NA,6.59817972533424e-4,10.5656443040842,0.41719039607259767,4,5,1.0472418034465545,0.9643800550051794,0.919760151458294,1.9573785488464173,1.732843065404625,1.6203211751936937,-102369.56479002768,69,1.6087531,3.0631979,2,15,1.3347991301606341
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,37,6,48 64 67,0 4 7,0.211498648457681,1.00714969099257,24,0.205583569794461,0.00374179701987764,8.06205298539887,0.08711300598806804,5,6,1.1230109241379598,0.9479722370151752,0.852467796056153,1.6826808744316262,1.3865167077296783,1.240553839099692,-105505.62061778079,67,1.7185165,3.1732585,2,2,2.0469639310114416
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,38,7,50 66 69,2 6 9,NA,NA,0,NA,0.0561760784773771,4.15390027301256,0.742483976377317,6,7,0.8390667409707399,0.7869913247529102,0.7724450736037093,1.6589176253650801,1.441537141259119,1.343119295305785,-126348.40936368612,69,2.923542,3.214598,2,6,2.0656877301348207
690,id=690_genre=popular_c-id=37_e-id=37_ic_category_1,Roy Orbison: Cry Softly Lonely One,2,37,39,8,48 64 67,0 4 7,NA,NA,0,NA,0.108762920325008,3.20074130099163,0.742483976377317,7,8,1.2052618785269404,1.0826087541783553,0.9937871080031109,1.9575294322095862,1.6253093775992542,1.454757574002843,-115434.78959426176,67,0.4685318,1.852944,2,6,2.0469639310114416
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,53,1,58 61 64 66,1 4 6 10,NA,NA,0,NA,3.36657675777809e-4,11.5364300209724,NA,0,1,2.5374221490915767,2.4988533382679243,2.477798319133468,4.152515944579869,3.9679680937888135,3.8774436244485475,-21019.530116158978,66,5.4594316,5.45943,NA,NA,0.8354704634753988
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,54,2,59 62 66,2 6 11,NA,NA,0,NA,0.00260556784802009,8.58418646215988,0.44845761741557355,1,2,1.181218879114632,1.1134249446280953,1.0768958080519024,2.3200065296674635,2.1217410178703786,2.025141068280504,-90299.69742026045,66,1.9170554,3.2977002,0,4,1.8565712412779647
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,55,3,54 61 64 69,1 4 6 9,NA,NA,0,NA,0.00409757519654438,7.93101385951399,0.41719039607259767,2,3,1.0877318231385373,1.0206135714327575,0.9849651663880663,2.0153659009523994,1.805484092475331,1.7032839476009882,-127232.82225949387,69,4.4039555,3.1866028,3,11,1.493460182934374
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,56,4,59 63 66,3 6 11,NA,NA,0,NA,0.0829101856191792,3.59230684029004,0.4983400004669387,3,4,1.2610598235126915,1.189324682701509,1.1482268450628064,2.1614480715517757,1.9260767062753943,1.8075717350718843,-164671.3704616206,66,2.8859096,2.8999414,3,11,2.006248959411269
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,57,5,59 62 66,2 6 11,NA,NA,0,NA,0.144376187505786,2.79209528202681,0.25973985781376796,4,5,1.6405050690757055,1.5196160954226963,1.4484226884636793,2.2617352785227585,1.985875818662477,1.8444170585123743,-188676.4268369726,66,2.1198738,2.806672,0,1,1.8565712412779647
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,58,6,57 61 64,1 4 9,0.417802872633235,1.08177852365008,25,0.216355704730017,0.0039040004498344,8.00083106552824,0.655551936899875,5,6,0.807890191558171,0.7538762791119634,0.7287626755746174,1.8013175280151974,1.6228132273777007,1.5364789316969305,-212542.03990945942,64,1.3737538,2.3056269,2,5,1.98256825909415
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,59,7,55 62 71,2 7 11,NA,NA,0,NA,0.139638352413887,2.84023285507209,0.742483976377317,6,7,0.8206745847644487,0.6886870350028345,0.6204380087913611,1.4573570859235694,1.1966416939483315,1.0753623854353924,-234837.6653491667,71,6.619014,3.1271076,7,10,2.0832048202913276
691,id=691_genre=popular_c-id=389_e-id=58_ic_category_1,Daryl Hall & John Oates: Maneater,2,389,60,8,54 61 70,1 6 10,NA,NA,0,NA,0.00160624033106013,9.28209651479049,0.852723302677617,7,8,0.8837919660541425,0.8039320211062004,0.7653343974888316,1.5510632883141033,1.2738057318845182,1.1444457929363523,-187458.8988353211,70,4.6555367,2.9269798,1,3,2.076375572400971
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,8,1,52 68 71,4 8 11,NA,NA,0,NA,0.0289349909911019,5.11104099484902,NA,0,1,2.4495104258714036,2.414142917187775,2.3948151573382614,4.118168000040411,3.9344767611954077,3.844362714815128,-24618.622418112016,71,5.4594316,5.45943,NA,NA,2.081440370634632
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,9,2,59 63 66,3 6 11,NA,NA,0,NA,0.0912182128586776,3.45453428449004,0.4154672127468768,1,2,1.0642723611065712,0.9882296950359489,0.9467279881188021,2.120604223357597,1.9123985343080352,1.8102081891868982,-78558.3064818033,66,5.6298776,3.3088768,5,17,2.006248959411269
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,10,3,56 63 66 71,3 6 8 11,NA,NA,0,NA,0.00624062080919082,7.32409473092858,0.08711300598806804,2,3,1.423691651970735,1.332338681950637,1.2791725704006955,2.2747518714885406,2.0180540328273078,1.8877154688351205,-127164.01704939362,71,3.3591368,3.5064936,5,8,1.5264999555670808
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,11,4,57 61 64,1 4 9,NA,NA,0,NA,0.0065956846656004,7.24426185833202,0.7018109996021252,3,4,0.8018328854973911,0.7270827126224415,0.6904261942622963,1.7043420155098101,1.5083297475598278,1.4157764033821298,-199494.22076374962,64,6.4978876,3.129172,7,12,1.98256825909415
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,12,5,59 63 66,3 6 11,NA,NA,0,NA,0.0749204631447168,3.73849637168708,0.742483976377317,4,5,1.3321135324416098,1.2900450243312063,1.2608809440199429,2.1533372232299364,1.909050480565103,1.7823187835183636,-231818.13107099416,66,2.7832508,2.3154626,2,6,2.006248959411269
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,13,6,52 68 71,4 8 11,0.129678558587536,0.956597639755201,25,0.19131952795104,0.245154681626069,2.02823578240012,0.4154672127468768,5,6,0.981523266550639,0.9346215260273464,0.9230177434157255,1.9292577459441647,1.7808387043699831,1.7323840949592793,-255000.8472303298,71,5.3558555,2.7298338,5,17,2.081440370634632
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,14,7,59 63 66,3 6 11,NA,NA,0,NA,0.260704864888366,1.93951059032293,0.4154672127468768,6,7,1.3755282422308086,1.326821501149657,1.2976434978280404,2.2835467448597235,2.0742067801814468,1.9845165051778781,-271420.4358973332,66,4.073442,3.2813988,5,17,2.006248959411269
692,id=692_genre=popular_c-id=64_e-id=13_ic_category_1,Rush: The Spirit of Radio,2,64,15,8,56 63 66 71,3 6 8 11,NA,NA,0,NA,0.224098103794733,2.1577976533461,0.08711300598806804,7,8,1.388050513526561,1.3116295488628933,1.2724904874049587,2.2425709543663306,2.012084425897322,1.9020935025244239,-244472.7957078785,71,2.27922,3.410249,5,8,1.5264999555670808
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,4,1,50 66 69,2 6 9,NA,NA,0,NA,0.0289292124600267,5.11132914046086,NA,0,1,2.3362015022763245,2.299576510616904,2.2795830510950754,3.987452064988218,3.8038272718238066,3.713777163187579,-16937.673612749983,69,5.4594316,5.45943,NA,NA,2.0656877301348207
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,5,2,57 61 64,1 4 9,NA,NA,0,NA,0.0964589165773338,3.37394158387651,0.4154672127468768,1,2,1.104823921730343,1.0345976500650635,0.9966067180036773,2.2079818632106583,2.0065444753643993,1.9082934152401698,-78127.96238893855,64,5.6296706,3.3169882,5,17,1.98256825909415
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,6,3,50 66 69,2 6 9,NA,NA,0,NA,0.236422081459022,2.08056330757965,0.4154672127468768,2,3,1.3822497800982263,1.375408564721481,1.3771459635898138,2.693906409358073,2.553336667581918,2.4891134837166735,-97334.00410515565,69,3.5886745,3.4760506,5,17,2.0656877301348207
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,7,4,57 61 64,1 4 9,NA,NA,0,NA,0.436139732695915,1.19713766775097,0.4154672127468768,3,4,1.2564327281223875,1.1907530446842196,1.153645364478516,2.3614955029312026,2.1604759473715434,2.0611995731912978,-129042.99089712268,64,3.7410884,3.1241772,5,17,1.98256825909415
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,8,5,50 66 69,2 6 9,NA,NA,0,NA,0.489424366055626,1.03084216692212,0.4154672127468768,4,5,1.282850481546444,1.2630121058680974,1.259898409555661,2.458288010767608,2.318098637341097,2.2611329324874867,-162416.19466823278,69,1.8746268,3.478103,5,17,2.0656877301348207
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,9,6,55 62 71,2 7 11,0.0465754333659375,1.07079274287781,25,0.214158548575562,0.0961155949553563,3.37908565951013,0.4154672127468768,5,6,0.7669117647701028,0.6510991496407341,0.5932194829624465,1.5389159315165775,1.3086727888011342,1.2054899535692283,-166415.81717001626,71,2.546418,3.3816974,2,11,2.0832048202913276
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,10,7,57 61 64,1 4 9,NA,NA,0,NA,0.171032493714085,2.54765765242668,0.742483976377317,6,7,1.0829302799272833,1.0312695154938736,1.0001527744975842,1.7900943748815443,1.5272400522450384,1.3975192002358299,-154133.8060957222,64,6.8774934,2.6408417,7,10,1.98256825909415
693,id=693_genre=popular_c-id=524_e-id=9_ic_category_1,The Who: Happy Jack,2,524,11,8,55 62 71,2 7 11,NA,NA,0,NA,0.11415154035551,3.13097776753446,0.742483976377317,7,8,1.0849582309709447,0.9271008694094608,0.827524087283956,1.8813375480783547,1.5202118952315749,1.3329602951950916,-160528.65805419092,71,4.324663,2.480612,7,10,2.0832048202913276
