id,label,genre,dataset-id,reduce-harmony,target-chord-position-1-indexed,milne-target,milne-full-seq,h-cpitch-stm-ic,h-cpitch,music-data,c-id,e-id,first-e-id,last-e-id,num-pcs-in-chords,ic,ic-category
719,id=719_genre=popular_c-id=433_e-id=66_ic_category_1,POPULAR,2,,6,0.5966654508,"(0.3955585127d0 0.2604677279d0 0.5966654508d0 0.5966654508d0 0.5966654508d0
 0.2367340877d0 0.2367340877d0)",2.5088315,"((50 60 66 69) (55 62 71) (50 60 67 69) (57 61 64) (50 60 67 69) (57 61 64)
 (50 64 66 69) (57 61 64))",#<HARMONIC-SEQUENCE {1044CE64E3}>,433,66,61,68,(4 3 4 3 4 3 4 3),4.2211437,1
720,id=720_genre=popular_c-id=523_e-id=88_ic_category_1,POPULAR,2,,6,0.3955585127,"(0.5234969017d0 0.3875483542d0 0.4679847838d0 0.4019097516d0 0.3955585127d0
 0.1605090047d0 0.2784780752d0)",3.2018166,"((49 65 68) (53 60 63 69) (58 62 65 68) (54 61 63 70) (49 65 68 71) (54 61 70)
 (56 61 63 66 70) (49 65 68))",#<HARMONIC-SEQUENCE {1044AAA523}>,523,88,83,90,(3 4 4 4 4 3 5 3),2.9414763,1
721,id=721_genre=popular_c-id=671_e-id=57_ic_category_1,POPULAR,2,,6,0.0723742778,"(0.0723742778d0 0.0723742778d0 0.3875483542d0 0.0d0 0.0723742778d0
 0.0723742778d0 0.2976272114d0)",3.4583433,"((52 61 66 70) (51 61 64 66 70) (49 64 66 70) (59 63 66 69) (57 63 66 71)
 (56 63 66 69 71) (54 63 69 71) (52 63 68 71))",#<HARMONIC-SEQUENCE {1044CE68F3}>,671,57,52,59,(4 5 4 4 4 5 4 4),12.655812,1
722,id=722_genre=popular_c-id=486_e-id=49_ic_category_1,POPULAR,2,,6,0.2368079714,"(0.272020256d0 0.272020256d0 0.498340002d0 0.5403121354d0 0.2368079714d0
 0.2368079714d0 0.2368079714d0)",2.836086,"((52 62 67 71) (57 60 64 67) (50 60 65 69) (55 62 71) (48 65 67) (48 64 67)
 (48 65 67) (48 64 67))",#<HARMONIC-SEQUENCE {1044CE6AB3}>,486,49,44,51,(4 4 4 3 3 3 3 3),2.3255954,1
723,id=723_genre=popular_c-id=205_e-id=75_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.7424839778d0 0.7424839778d0 0.4154672157d0
 0.7424839778d0 0.4961724298d0)",3.1411378,"((52 68 71) (59 63 66) (52 68 71) (50 66 69) (48 64 67) (59 62 67) (57 61 64)
 (52 67 71))",#<HARMONIC-SEQUENCE {1044CE6C43}>,205,75,70,77,(3 3 3 3 3 3 3 3),5.403408,1
724,id=724_genre=popular_c-id=295_e-id=57_ic_category_1,POPULAR,2,,6,0.2200536454,"(0.4154672157d0 0.4961724298d0 0.4154672157d0 0.2368079714d0 0.2200536454d0
 0.2200536454d0 0.2200536454d0)",2.836086,"((59 62 66) (54 61 69) (59 63 66) (52 68 71) (57 64 71) (57 61 64) (57 64 71)
 (57 61 64))",#<HARMONIC-SEQUENCE {1044CE6DD3}>,295,57,52,59,(3 3 3 3 3 3 3 3),5.969238,1
725,id=725_genre=popular_c-id=326_e-id=41_ic_category_1,POPULAR,2,,6,0.3141562376,"(0.4961724298d0 0.4961724298d0 0.3195972737d0 0.485140321d0 0.3141562376d0
 0.3195972737d0 0.485140321d0)",2.112149,"((55 62 70) (55 60 64) (55 62 70) (58 62 65 68) (48 64 67 70) (55 62 70)
 (58 62 65 68) (48 64 67 70))",#<HARMONIC-SEQUENCE {1044CE6FA3}>,326,41,36,43,(3 3 3 4 4 3 4 4),4.303212,1
726,id=726_genre=popular_c-id=704_e-id=18_ic_category_1,POPULAR,2,,6,0.3875483542,"(0.3955585127d0 0.3955585127d0 0.3955585127d0 0.1043687507d0 0.3875483542d0
 0.485140321d0 0.3955585127d0)",1.9364817,"((59 63 66 69) (52 68 71) (59 63 66 69) (52 68 71) (52 62 68 71) (57 61 64 67)
 (59 63 66 69) (52 68 71))",#<HARMONIC-SEQUENCE {1044CE7183}>,704,18,13,20,(4 3 4 3 4 4 4 3),7.348238,1
727,id=727_genre=popular_c-id=473_e-id=28_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.7424839778d0 0.7424839778d0 0.4154672157d0
 0.4154672157d0 0.7424839778d0)",1.620712,"((50 66 69) (55 62 71) (50 66 69) (48 64 67) (50 66 69) (55 62 71) (50 66 69)
 (48 64 67))",#<HARMONIC-SEQUENCE {1044CE7313}>,473,28,23,30,(3 3 3 3 3 3 3 3),0.17431128,1
728,id=728_genre=popular_c-id=311_e-id=49_ic_category_1,POPULAR,2,,6,0.2523356184,"(0.3374628055d0 0.4931296672d0 0.5101105221d0 0.1850742949d0 0.2523356184d0
 0.1143064238d0 0.1143064238d0)",3.2018166,"((54 61 63 68 70) (56 60 63) (56 61 66 70) (56 60 63 65) (56 60 63 66 70)
 (49 63 65 68) (49 60 63 68) (49 63 65 68))",#<HARMONIC-SEQUENCE {1044CE7533}>,311,49,44,51,(5 3 4 4 5 4 4 4),12.800856,1
729,id=729_genre=popular_c-id=465_e-id=82_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.7424839778d0 0.4154672157d0 0.2597398588d0 0.7487108014d0 0.7424839778d0
 0.7424839778d0 0.7424839778d0)",2.0192893,"((50 66 69) (52 68 71) (57 61 64) (49 64 68) (50 66 69) (52 68 71) (50 66 69)
 (52 68 71))",#<HARMONIC-SEQUENCE {1044CE76C3}>,465,82,77,84,(3 3 3 3 3 3 3 3),7.942454,1
730,id=730_genre=popular_c-id=333_e-id=29_ic_category_1,POPULAR,2,,6,0.3570568367,"(0.5025801494d0 0.3561729955d0 0.3561729955d0 0.5587716426d0 0.3570568367d0
 0.3561729955d0 0.4233409227d0)",3.1869042,"((58 62 65 69) (57 60 64 67) (55 62 65 69 70) (57 60 64 67) (51 62 65 67 70)
 (50 60 65 69) (48 62 63 67 70) (50 60 64 65 69))",#<HARMONIC-SEQUENCE {1044CE7913}>,333,29,24,31,(4 4 5 4 5 4 5 5),10.713984,1
731,id=731_genre=popular_c-id=289_e-id=66_ic_category_1,POPULAR,2,,6,0.3374628055,"(0.3374628055d0 0.7424839778d0 0.4154672157d0 0.3374628055d0 0.3374628055d0
 0.3374628055d0 0.3374628055d0)",2.4429655,"((48 62 65 67 70) (48 64 67) (50 66 69) (55 62 71) (55 60 62 65 69) (55 62 71)
 (55 60 62 65 69) (55 62 71))",#<HARMONIC-SEQUENCE {1044CE7B03}>,289,66,61,68,(5 3 3 3 5 3 5 3),2.0927258,1
732,id=732_genre=popular_c-id=503_e-id=60_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.6555519402d0 0.7424839778d0 0.7424839778d0 0.4154672157d0 0.4154672157d0
 0.2416037152d0 0.4961724298d0)",3.2018166,"((56 63 71) (54 61 70) (56 64 71) (58 61 66) (59 63 66) (52 68 71) (49 64 68)
 (54 61 70))",#<HARMONIC-SEQUENCE {1044CE7C93}>,503,60,55,62,(3 3 3 3 3 3 3 3),1.803605,1
733,id=733_genre=popular_c-id=189_e-id=44_ic_category_1,POPULAR,2,,6,0.0,"(0.504672331d0 0.1734752233d0 0.1692365926d0 0.1044008226d0 0.0d0
 0.0844927323d0 0.1692365926d0)",2.836086,"((55 62 65 70) (57 60 64 67) (59 64 67 69) (49 64 67 69) (55 64 69) (57 64 67)
 (59 64 67 69) (49 64 67 69))",#<HARMONIC-SEQUENCE {1044CE7E83}>,189,44,39,46,(4 4 4 4 3 3 4 4),10.845248,1
734,id=734_genre=popular_c-id=204_e-id=113_ic_category_1,POPULAR,2,,6,0.498340002,"(0.498340002d0 0.4154672157d0 0.2416037152d0 0.289336902d0 0.498340002d0
 0.4154672157d0 0.2416037152d0)",2.0107048,"((52 62 67 71) (57 61 64) (50 66 69) (59 62 66) (52 62 67 71) (57 61 64)
 (50 66 69) (59 62 66))",#<HARMONIC-SEQUENCE {1044CE8033}>,204,113,108,115,(4 3 3 3 4 3 3 3),6.5530825,1
735,id=735_genre=popular_c-id=663_e-id=10_ic_category_1,POPULAR,2,,6,0.504672331,"(0.3374628055d0 0.7424839778d0 0.4154672157d0 0.289336902d0 0.504672331d0
 0.0871130066d0 0.4154672157d0)",3.2018166,"((59 61 64 66 69) (59 63 66) (52 61 69) (52 68 71) (56 63 66 71) (54 61 64 69)
 (57 61 64) (52 68 71))",#<HARMONIC-SEQUENCE {1044CE8203}>,663,10,5,12,(5 3 3 3 4 4 3 3),5.139651,1
736,id=736_genre=popular_c-id=570_e-id=156_ic_category_1,POPULAR,2,,6,0.498340002,"(0.169542441d0 0.4484576195d0 0.498340002d0 0.498340002d0 0.498340002d0
 0.6551071081d0 0.5966654508d0)",2.5088315,"((59 64 66 69) (59 63 66 69) (52 67 71) (57 61 64 66) (52 67 71) (57 61 64 66)
 (48 64 67) (59 64 66 69))",#<HARMONIC-SEQUENCE {1044CE83E3}>,570,156,151,158,(4 4 3 4 3 4 3 4),8.396588,1
737,id=737_genre=popular_c-id=72_e-id=26_ic_category_1,POPULAR,2,,6,0.4961724298,"(0.4961724298d0 0.2416037152d0 0.4154672157d0 0.4154672157d0 0.4961724298d0
 0.2416037152d0 0.4154672157d0)",2.0107048,"((50 66 69) (57 60 64) (48 64 67) (55 62 71) (50 66 69) (57 60 64) (48 64 67)
 (55 62 71))",#<HARMONIC-SEQUENCE {1044CE8573}>,72,26,21,28,(3 3 3 3 3 3 3 3),7.57352,1
738,id=738_genre=popular_c-id=66_e-id=54_ic_category_1,POPULAR,2,,6,0.8417460773,"(0.8417460773d0 0.4931296672d0 0.2367340877d0 0.4341399907d0 0.8417460773d0
 0.4931296672d0 0.2367340877d0)",2.0107048,"((48 67) (50 66 69) (48 62 64 67) (55 62 71) (48 67) (50 66 69) (48 62 64 67)
 (55 62 71))",#<HARMONIC-SEQUENCE {1044CE8703}>,66,54,49,56,(2 3 4 3 2 3 4 3),8.092134,1
739,id=739_genre=popular_c-id=197_e-id=21_ic_category_1,POPULAR,2,,6,0.2863351795,"(0.6555519402d0 0.6555519402d0 0.4171903988d0 0.8585781079d0 0.2863351795d0
 0.5025801494d0 0.498340002d0)",2.8736358,"((58 62 65) (48 63 67) (58 62 65) (48 63 67 70) (50 66 69) (55 62 66 71)
 (57 60 64 67) (50 66 69))",#<HARMONIC-SEQUENCE {1044CE88C3}>,197,21,16,23,(3 3 3 4 3 4 4 3),8.837175,1
740,id=740_genre=popular_c-id=52_e-id=97_ic_category_1,POPULAR,2,,6,0.4961724298,"(0.7424839778d0 0.7424839778d0 0.3622720782d0 0.5013549427d0 0.4961724298d0
 0.6001849317d0 0.5617692907d0)",3.225897,"((53 60 69) (55 62 71) (57 61 64) (53 60 64 69) (52 67 71) (57 61 64)
 (48 64 67) (52 62 66 69))",#<HARMONIC-SEQUENCE {1044CE8A73}>,52,97,92,99,(3 3 3 4 3 3 3 4),4.0432224,1
741,id=741_genre=popular_c-id=589_e-id=107_ic_category_1,POPULAR,2,,6,0.2458892499,"(0.2680379622d0 0.4350142431d0 0.277506633d0 0.2458892499d0 0.2458892499d0
 0.432085431d0 0.3223752537d0)",2.9435642,"((50 64 66 69) (54 61 64 68 69 71) (55 62 64 71) (50 64 66 69) (55 62 69 71)
 (50 64 66 69) (52 67 71) (57 62 64 67))",#<HARMONIC-SEQUENCE {1044CE8C93}>,589,107,102,109,(4 6 4 4 4 4 3 4),11.442438,1
742,id=742_genre=popular_c-id=24_e-id=68_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.4154672157d0 0.7424839778d0 0.4154672157d0 0.4154672157d0 0.7424839778d0
 0.4154672157d0 0.5800184451d0)",1.9398657,"((55 62 71) (48 64 67) (50 66 69) (55 62 71) (48 64 67) (50 66 69) (55 62 71)
 (55 63 70))",#<HARMONIC-SEQUENCE {1044CE8E23}>,24,68,63,70,(3 3 3 3 3 3 3 3),0.8199438,1
743,id=743_genre=popular_c-id=381_e-id=95_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.6555519402d0 0.7424839778d0 0.3633300519d0 0.2040887886d0 0.7424839778d0
 0.3633300519d0 0.262830924d0)",2.1028254,"((51 67 70) (53 60 68) (55 62 70) (58 60 62 63 65 68) (53 60 68) (55 62 70)
 (58 60 62 63 65 68) (51 67 70))",#<HARMONIC-SEQUENCE {1044CE9013}>,381,95,90,97,(3 3 3 6 3 3 6 3),3.7756522,1
744,id=744_genre=popular_c-id=308_e-id=78_ic_category_1,POPULAR,2,,6,0.2416037152,"(0.108039509d0 0.262830924d0 0.289336902d0 0.4171903988d0 0.2416037152d0
 0.4154672157d0 0.4154672157d0)",3.4583433,"((55 62 65 70) (48 62 64 65 67 70) (53 60 69) (57 60 64 67) (50 65 69)
 (48 65 69) (58 62 65) (57 60 65))",#<HARMONIC-SEQUENCE {1044CE91F3}>,308,78,73,80,(4 6 3 4 3 3 3 3),10.999958,1
745,id=745_genre=popular_c-id=427_e-id=43_ic_category_1,POPULAR,2,,6,0.2583228369,"(0.4171903988d0 0.504672331d0 0.504672331d0 0.1635332016d0 0.2583228369d0
 0.2583228369d0 0.2583228369d0)",2.5309165,"((50 66 69) (52 62 67 71) (53 60 62 69) (52 62 67 71) (55 62 66 71)
 (48 62 64 67 69 71) (55 62 66 71) (48 62 64 67 69 71))",#<HARMONIC-SEQUENCE {1044CE9433}>,427,43,38,45,(3 4 4 4 4 6 4 6),14.631665,1
746,id=746_genre=popular_c-id=296_e-id=54_ic_category_1,POPULAR,2,,6,0.6555519402,"(0.4154672157d0 0.4556727817d0 0.3955585127d0 0.4154672157d0 0.6555519402d0
 0.5800184451d0 0.4941420868d0)",3.186904,"((50 66 69) (55 62 71) (57 61 64 67) (50 66 69) (49 64 69) (59 62 66)
 (58 62 67) (57 62 66))",#<HARMONIC-SEQUENCE {1044CE95D3}>,296,54,49,56,(3 3 4 3 3 3 3 3),1.6463377,1
747,id=747_genre=popular_c-id=510_e-id=159_ic_category_1,POPULAR,2,,6,0.1968498356,"(0.3116138057d0 0.2977096898d0 0.2784780752d0 0.1887555558d0 0.1968498356d0
 0.0d0 0.2417867875d0)",3.4583433,"((53 60 63 66 69) (58 60 61 65 68) (56 60 63) (51 61 65 68 70) (49 60 63 68)
 (54 61 63 68 70) (51 61 66 68 70) (48 63 66 70))",#<HARMONIC-SEQUENCE {1044CE9823}>,510,159,154,161,(5 5 3 5 4 5 5 4),12.75708,1
748,id=748_genre=popular_c-id=603_e-id=46_ic_category_1,POPULAR,2,,6,0.1043687507,"(0.1043687507d0 0.1043687507d0 0.1043687507d0 0.1043687507d0 0.1043687507d0
 0.1043687507d0 0.3955585127d0)",1.4132563,"((48 62 66 69) (50 66 69) (48 62 66 69) (50 66 69) (48 62 66 69) (50 66 69)
 (48 62 66 69) (55 62 71))",#<HARMONIC-SEQUENCE {1044CE99F3}>,603,46,41,48,(4 3 4 3 4 3 4 3),6.173452,1
749,id=749_genre=popular_c-id=227_e-id=28_ic_category_1,POPULAR,2,,6,0.7214095679,"(0.2368079714d0 0.2368079714d0 0.4154672157d0 0.7459405869d0 0.7214095679d0
 0.3189127874d0 0.426583193d0)",2.8736358,"((51 67 70) (51 68 70) (51 67 70) (58 62 65) (56 60 63 66) (55 62 65 71)
 (48 62 63 67 70) (56 60 63 66))",#<HARMONIC-SEQUENCE {1044CE9BD3}>,227,28,23,30,(3 3 3 3 4 4 5 4),10.153873,1
750,id=750_genre=popular_c-id=27_e-id=58_ic_category_1,POPULAR,2,,6,0.3490605911,"(0.1635332016d0 0.1562258721d0 0.1345761245d0 0.3308034081d0 0.3490605911d0
 0.4484576195d0 0.4171903988d0)",3.4583433,"((52 61 68 69) (54 61 64 69) (57 61 64 68 71) (57 61 64 67 71) (50 61 66 69)
 (59 62 65 69) (57 61 64) (59 62 66 69))",#<HARMONIC-SEQUENCE {1044CE9DF3}>,27,58,53,60,(4 4 5 5 4 4 3 4),12.501522,1
751,id=751_genre=popular_c-id=96_e-id=87_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.4171903988d0 0.4171903988d0 0.5800184451d0 0.7424839778d0 0.7424839778d0
 0.4171903988d0 0.4171903988d0)",2.4429655,"((52 68 71) (54 61 64 69) (56 64 71) (48 64 67) (50 66 69) (52 68 71)
 (54 61 64 69) (56 64 71))",#<HARMONIC-SEQUENCE {1044CE9FA3}>,96,87,82,89,(3 4 3 3 3 3 4 3),5.4521627,1
752,id=752_genre=popular_c-id=307_e-id=18_ic_category_1,POPULAR,2,,6,0.4961724298,"(0.4961724298d0 0.4154672157d0 0.2416037152d0 0.4154672157d0 0.4961724298d0
 0.4154672157d0 0.4154672157d0)",2.399923,"((50 65 69) (55 62 71) (48 64 67) (57 60 64) (50 65 69) (55 62 71) (48 64 67)
 (53 60 69))",#<HARMONIC-SEQUENCE {1044CEA133}>,307,18,13,20,(3 3 3 3 3 3 3 3),0.12748198,1
753,id=753_genre=popular_c-id=513_e-id=33_ic_category_1,POPULAR,2,,6,0.8135845,"(0.254644365d0 0.4275536571d0 0.4266847758d0 0.5295023201d0 0.8135845d0
 0.4266847758d0 0.254644365d0)",2.5682487,((54 61 69) (54 64 69) (54 71) (54 61 69) (57 64) (59 66) (54 61 69) (54 64 69)),#<HARMONIC-SEQUENCE {1044CEA293}>,513,33,28,35,(3 3 2 3 2 2 3 3),3.3663416,1
754,id=754_genre=popular_c-id=277_e-id=31_ic_category_1,POPULAR,2,,6,0.5013549427,"(0.2863351795d0 0.337278823d0 0.337278823d0 0.337278823d0 0.5013549427d0
 0.4154672157d0 0.4154672157d0)",2.4697866,"((53 60 69) (58 62 65 69) (51 62 67 70) (58 62 65 69) (51 62 67 70) (50 65 69)
 (55 62 70) (50 65 69))",#<HARMONIC-SEQUENCE {1044CEA463}>,277,31,26,33,(3 4 4 4 4 3 3 3),9.443334,1
755,id=755_genre=popular_c-id=144_e-id=50_ic_category_1,POPULAR,2,,6,0.1043687507,"(0.7424839778d0 0.6555519402d0 0.2597398588d0 0.2416037152d0 0.1043687507d0
 0.6066733029d0 0.4154672157d0)",2.915765,"((56 60 63) (58 62 65) (48 63 67) (56 60 63) (53 60 68) (50 60 65 68)
 (51 67 70) (58 62 65))",#<HARMONIC-SEQUENCE {1044CEA603}>,144,50,45,52,(3 3 3 3 3 4 3 3),15.4956255,1
756,id=756_genre=popular_c-id=111_e-id=143_ic_category_1,POPULAR,2,,6,0.7018110018,"(0.4154672157d0 0.4154672157d0 0.6555519402d0 0.4171903988d0 0.7018110018d0
 0.7424839778d0 0.4154672157d0)",2.646166,"((48 64 67) (55 62 71) (50 66 69) (52 67 71) (50 66 69 71) (48 64 67)
 (50 66 69) (55 62 71))",#<HARMONIC-SEQUENCE {1044CEA7A3}>,111,143,138,145,(3 3 3 3 4 3 3 3),6.410284,1
757,id=757_genre=popular_c-id=202_e-id=32_ic_category_1,POPULAR,2,,6,0.6555519402,"(0.7424839778d0 0.2416037152d0 0.7487108014d0 0.7424839778d0 0.6555519402d0
 0.2597398588d0 0.4154672157d0)",2.5814223,"((51 67 70) (53 60 69) (50 65 69) (51 67 70) (53 60 69) (55 62 70) (51 67 70)
 (58 62 65))",#<HARMONIC-SEQUENCE {1044CEA933}>,202,32,27,34,(3 3 3 3 3 3 3 3),0.2546284,1
758,id=758_genre=popular_c-id=351_e-id=9_ic_category_1,POPULAR,2,,6,0.2416037152,"(0.2416037152d0 0.2597398588d0 0.7424839778d0 0.4154672157d0 0.2416037152d0
 0.2597398588d0 0.7424839778d0)",2.0107048,"((51 67 70) (48 63 67) (56 60 63) (58 62 65) (51 67 70) (48 63 67) (56 60 63)
 (58 62 65))",#<HARMONIC-SEQUENCE {1044CEAAC3}>,351,9,4,11,(3 3 3 3 3 3 3 3),2.9224253,1
759,id=759_genre=popular_c-id=594_e-id=109_ic_category_1,POPULAR,2,,6,0.0871130066,"(0.7424839778d0 0.7424839778d0 0.7424839778d0 0.7424839778d0 0.0871130066d0
 0.289336902d0 0.289336902d0)",2.5868351,"((54 61 70) (56 64 71) (54 61 70) (52 68 71) (54 61 70) (51 61 66 70)
 (51 66 71) (51 61 66 70))",#<HARMONIC-SEQUENCE {1044CEAC73}>,594,109,104,111,(3 3 3 3 3 4 3 4),7.3836493,1
760,id=760_genre=popular_c-id=345_e-id=94_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0 0.7424839778d0
 0.4154672157d0 0.4154672157d0)",1.533157,"((52 68 71) (59 63 66) (52 68 71) (59 63 66) (54 61 70) (52 68 71) (59 63 66)
 (52 68 71))",#<HARMONIC-SEQUENCE {1044CEAE03}>,345,94,89,96,(3 3 3 3 3 3 3 3),1.6621776,1
761,id=761_genre=popular_c-id=173_e-id=56_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.289336902d0 0.272020256d0 0.289336902d0 0.7424839778d0 0.4154672157d0
 0.289336902d0 0.272020256d0)",2.4429655,"((56 60 63) (48 63 67 70) (53 60 63 68) (49 65 68) (51 67 70) (56 60 63)
 (48 63 67 70) (53 60 63 68))",#<HARMONIC-SEQUENCE {1044CEAFD3}>,173,56,51,58,(3 4 4 3 3 3 4 4),1.3696197,1
762,id=762_genre=popular_c-id=57_e-id=74_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.4154672157d0 0.7424839778d0 0.4154672157d0
 0.4171903988d0 0.4171903988d0)",2.4079924,"((53 60 69) (48 64 67) (53 60 69) (48 64 67) (50 66 69) (55 62 71)
 (55 60 64 69) (55 62 71))",#<HARMONIC-SEQUENCE {1044CEB173}>,57,74,69,76,(3 3 3 3 3 3 4 3),3.869566,1
763,id=763_genre=popular_c-id=583_e-id=76_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.1043687507d0 0.3955585127d0 0.7424839778d0 0.4154672157d0
 0.1043687507d0 0.6153061151d0)",2.7930052,"((58 62 65) (51 67 70) (49 63 67 70) (56 60 63) (58 62 65) (51 67 70)
 (51 61 67 70) (55 62 71))",#<HARMONIC-SEQUENCE {1044CEB323}>,583,76,71,78,(3 3 4 3 3 3 4 3),2.9937027,1
764,id=764_genre=popular_c-id=669_e-id=126_ic_category_1,POPULAR,2,,6,0.289336902,"(0.6555519402d0 0.6555519402d0 0.2416037152d0 0.0871130066d0 0.289336902d0
 0.7424839778d0 0.7424839778d0)",3.2018166,"((49 64 69) (59 62 66) (57 61 64) (54 61 69) (52 61 66 69) (50 66 69)
 (52 68 71) (50 66 69))",#<HARMONIC-SEQUENCE {1044CEB4C3}>,669,126,121,128,(3 3 3 3 4 3 3 3),1.3561816,1
765,id=765_genre=popular_c-id=422_e-id=31_ic_category_1,POPULAR,2,,6,0.4369815576,"(0.4019097516d0 0.1843844348d0 0.1843844348d0 0.2441097136d0 0.4369815576d0
 0.2961143015d0 0.2961143015d0)",2.6281176,"((59 63 66 69) (52 61 68 71) (59 61 63 66 68 69) (52 61 68 71) (53 61 62 68 71)
 (54 61 64 69) (59 63 66 69) (54 61 64 69))",#<HARMONIC-SEQUENCE {1044CEB703}>,422,31,26,33,(4 4 6 4 5 4 4 4),7.993693,1
766,id=766_genre=popular_c-id=224_e-id=75_ic_category_1,POPULAR,2,,6,0.2368079714,"(0.4154672157d0 0.7424839778d0 0.7424839778d0 0.6239945931d0 0.2368079714d0
 0.4154672157d0 0.7424839778d0)",2.4429655,"((57 61 64) (50 66 69) (48 64 67) (58 62 65) (57 62 64) (57 61 64) (50 66 69)
 (48 64 67))",#<HARMONIC-SEQUENCE {1044CEB893}>,224,75,70,77,(3 3 3 3 3 3 3 3),0.7275136,1
767,id=767_genre=popular_c-id=442_e-id=29_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.1043687507d0 0.6066733029d0 0.4961724298d0 0.4961724298d0 0.7424839778d0
 0.7487108014d0 0.7487108014d0)",2.9370055,"((50 66 69) (48 62 66 69) (52 67 71) (57 61 64) (52 67 71) (54 61 69)
 (55 62 71) (54 61 69))",#<HARMONIC-SEQUENCE {1044CEBA33}>,442,29,24,31,(3 4 3 3 3 3 3 3),8.173008,1
768,id=768_genre=popular_c-id=415_e-id=5_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0
 0.4154672157d0 0.4154672157d0)",1.6938323,"((58 62 65) (51 67 70) (58 62 65) (53 60 69) (58 62 65) (53 60 69) (58 62 65)
 (51 67 70))",#<HARMONIC-SEQUENCE {1044CEBBC3}>,415,5,0,7,(3 3 3 3 3 3 3 3),3.391998,1
769,id=769_genre=popular_c-id=177_e-id=6_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.272020256d0 0.2961143015d0 0.3955585127d0 0.7424839778d0 0.7424839778d0
 0.0871130066d0 0.272020256d0)",2.5368574,"((56 63 66 71) (49 64 68 71) (54 61 64 70) (59 63 66) (57 61 64) (59 63 66)
 (56 63 66 71) (49 64 68 71))",#<HARMONIC-SEQUENCE {1044CEBDA3}>,177,6,1,8,(4 4 4 3 3 3 4 4),6.959009,1
770,id=770_genre=popular_c-id=136_e-id=42_ic_category_1,POPULAR,2,,6,0.7424839778,"(0.7424839778d0 0.5800184451d0 0.6788598028d0 0.7487108014d0 0.7424839778d0
 0.6001849317d0 0.7424839778d0)",2.7930052,"((53 60 69) (55 62 71) (51 67 70) (52 67 71) (53 60 69) (55 62 71) (58 62 65)
 (48 64 67))",#<HARMONIC-SEQUENCE {1044CEBF33}>,136,42,37,44,(3 3 3 3 3 3 3 3),2.116792,1
771,id=771_genre=popular_c-id=294_e-id=79_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0
 0.4154672157d0 0.4154672157d0)",1.5168782,"((55 62 71) (48 64 67) (53 60 69) (48 64 67) (53 60 69) (48 64 67) (53 60 69)
 (48 64 67))",#<HARMONIC-SEQUENCE {1044CEC0C3}>,294,79,74,81,(3 3 3 3 3 3 3 3),0.8156688,1
772,id=772_genre=popular_c-id=484_e-id=45_ic_category_1,POPULAR,2,,6,0.272020256,"(0.272020256d0 0.4171903988d0 0.4154672157d0 0.0871130066d0 0.272020256d0
 0.272020256d0 0.4171903988d0)",2.4429655,"((58 61 65 68) (51 61 66 70) (49 65 68) (48 63 68) (53 60 63 68) (58 61 65 68)
 (51 61 66 70) (49 65 68))",#<HARMONIC-SEQUENCE {1044CEC2A3}>,484,45,40,47,(4 4 3 3 4 4 4 3),6.339508,1
773,id=773_genre=popular_c-id=378_e-id=79_ic_category_1,POPULAR,2,,6,0.2416037152,"(0.2416037152d0 0.2597398588d0 0.7424839778d0 0.4154672157d0 0.2416037152d0
 0.2416037152d0 0.2416037152d0)",2.0192893,"((57 61 64) (54 61 69) (50 66 69) (52 68 71) (57 61 64) (54 61 69) (57 61 64)
 (54 61 69))",#<HARMONIC-SEQUENCE {1044CEC433}>,378,79,74,81,(3 3 3 3 3 3 3 3),5.37895,1
774,id=774_genre=popular_c-id=274_e-id=63_ic_category_1,POPULAR,2,,6,0.4154672157,"(0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0 0.4154672157d0
 0.498340002d0 0.498340002d0)",2.1838324,"((57 61 64) (50 66 69) (57 61 64) (52 68 71) (57 61 64) (52 68 71)
 (59 62 66 69) (52 68 71))",#<HARMONIC-SEQUENCE {1044CEC5D3}>,274,63,58,65,(3 3 3 3 3 3 4 3),2.2974033,1
